JEAFBPFEDAM	BPGIGODONBH	CGGMNMMBOND	NLFMOMNLBDJ	PGABGPKMNAN	CGMCBILGBLC	FPCBLGCAKBP	LGKEHFPCIJE	GINIFNCJGKI	FIONDMKOIJI	OAHAOLFCLOK	PNCCJLPGLEB	IPEJKELGEPE	GLFAHCGDBJD	EHPLOJAFJFI	NOHPFLNFAOK	APGDLLPCHDI	MNGJEEHMOMD	JIANHJDNLHL	teleport_id
[117]	"Street_NPCPos_QuestActivity_TowerDefence_NPC3"	107	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[70311|70312|70313|70314]	TRUE	"TeleportName_01_DecorativeText"	1	113000008
[117]	"ReverbArea_HSOS6Activity_TeleportPos"	107	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[70173]	TRUE	"TeleportName_01_DecorativeText"	1	113000009
[117]	"Street_NPCPos_QuestActivity_TowerDefence_NPC3"	107	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	100001	FALSE	""	0	0	[]	130	[]	[70311|70312|70313|70314]	TRUE	"TeleportName_01_DecorativeText"	1	113000010
[117]	"7017201_ActivityPlayerPos_014"	103	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017201	FALSE	""	0	0	[]	70	[]	[70172]	TRUE	"TeleportName_01_DecorativeText"	1	113000011
[]	"Activity_014_HIA_70175_PlayerPos01"	5	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017501	FALSE	""	0	0	[]	30	[]	[70175]	TRUE	"TeleportName_01_DecorativeText"	1	113000012
[]	"Activity_014_HIA_70176_PlayerPos01"	104	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017602	FALSE	""	0	0	[]	90	[]	[70176]	TRUE	"TeleportName_01_DecorativeText"	1	113000013
[]	"Activity_014_HIA_70176_PlayerPos02"	104	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017603	FALSE	""	0	0	[]	90	[]	[70176]	TRUE	"TeleportName_01_DecorativeText"	1	113000014
[]	"Activity_014_HIA_70176_PlayerPos03"	104	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017604	FALSE	""	0	0	[]	90	[]	[70176]	TRUE	"TeleportName_01_DecorativeText"	1	113000015
[]	"Activity_014_HIA_70177_PlayerPos01"	1	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017701	FALSE	""	0	0	[]	10	[]	[70177]	TRUE	"TeleportName_01_DecorativeText"	1	113000016
[]	"Activity_014_HIA_70178_PlayerPos01"	101	""	""	0	"UI/Sprite/A3DynamicLoad/NavigationPage/UnPacker/ShopPic/IconStorage.png"	7017801	FALSE	""	0	0	[]	40	[]	[70178]	TRUE	"TeleportName_01_DecorativeText"	1	113000017
[117]	"Street_PlayerPos_Activity_AbyssS2-Part01_Day00_B01_Teleport_1"	1	""	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconRandom.png"	100011	FALSE	""	0	0	[]	10	[]	[70250]	TRUE	"TeleportName_01_DecorativeText"	1	113000018
[117]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B02_Teleport_1"	151	"1040140270"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[70250]	TRUE	"TeleportName_01_DecorativeText"	1	113000019
[117]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B03_Teleport_1"	151	"1040140270"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[70250]	TRUE	"TeleportName_01_DecorativeText"	1	113000020
[117]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B04_Teleport_1"	151	"1040140270"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[70250]	TRUE	"TeleportName_01_DecorativeText"	1	113000021
[117]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B05_Teleport_1"	151	"1040140270"	"TeleportName_905"	2015	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[70250]	TRUE	"TeleportName_01_DecorativeText"	2	113000022
[117]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B06_Teleport_1"	151	"1040140270"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[70250]	TRUE	"TeleportName_01_DecorativeText"	1	113000023
[117]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B01_Teleport_1"	151	"1040140270"	"TeleportName_905"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[70252]	TRUE	"TeleportName_01_DecorativeText"	1	113000024
[]	"Zero_PlayerPos_Activity_AbyssS2-Part01_Day00_B01_Teleport_1"	151	"1040140270"	"TeleportName_905"	2015	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconZone.png"	100011	FALSE	""	0	0	[]	50	[]	[]	TRUE	"TeleportName_01_DecorativeText"	2	113000025
[]	"Miniscape_PlayerPos_Teleport"	105	""	"TeleportName_1103"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	110	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000026
[117]	"Street_PlayerPos_MiniscapeQuestStart"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100001	FALSE	""	0	0	[]	10	[]	[70300]	TRUE	"TeleportName_01_DecorativeText"	1	113000027
[117]	"Miniscape_PlayerPos_Teleport"	105	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	110	[]	[70300]	TRUE	"TeleportName_01_DecorativeText"	1	113000028
[117|123]	"Port_PlayerPos_Activity_GetFish_DefaultPosition"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	800262091	FALSE	""	0	0	[]	120	[]	[70369|70370|70371]	TRUE	"TeleportName_01_DecorativeText"	1	113000029
[]	"FortuneHIA_PlayerPos_Default"	103	""	"TeleportName_15"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconHIA.png"	100001	FALSE	""	0	0	[]	70	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000030
[]	"Zero_PlayerPos_Teleport02"	151	""	"TeleportName_503"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconInterior.png"	100001	FALSE	""	0	0	[]	50	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000031
[117|123]	"ReverbArea_141EnvActivity_TeleportPos"	107	""	"TeleportName_503"	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconInterior.png"	100001	FALSE	""	0	0	[]	50	[]	[70384|70385]	TRUE	"TeleportName_01_DecorativeText"	1	113000032
[117|123]	"ReverbArea_RandomPlayActivity_TeleportPlayerPos"	107	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconRestArea.png"	100011	FALSE	""	0	0	[]	130	[]	[70381|70382]	TRUE	"TeleportName_01_DecorativeText"	1	113000033
[117]	"ElpisRevive_PlayerPos_Teleport_002"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000034
[117]	"Port_NPCPos_Activity_GetFish_70350_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000035
[117]	"Port_NPCPos_Activity_GetFish_70353_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000036
[117]	"Port_NPCPos_Activity_GetFish_70354_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000037
[117]	"Port_NPCPos_Activity_GetFish_70356_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000038
[117]	"Port_PlayerPos_Activity_GetFish__7035701_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000039
[117|123]	"Street_Teleport_ToRamenStore"	1	"1040140082"	"TeleportName_03"	1011	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNoodle.png"	100003	FALSE	""	7	0	[]	10	[]	[70369]	TRUE	"TeleportName_01_DecorativeText"	4	113000040
[117]	"ElpisRevive_PlayerPos_Teleport_007"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000041
[117]	"Port_PlayerPos_Activity_GetFish__7036101_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70361]	TRUE	"TeleportName_01_DecorativeText"	1	113000042
[117]	"Port_PlayerPos_Activity_GetFish__7036201_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70362]	TRUE	"TeleportName_01_DecorativeText"	1	113000043
[117]	"Port_PlayerPos_Activity_GetFish__7036301_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70363]	TRUE	"TeleportName_01_DecorativeText"	1	113000044
[117]	"Port_PlayerPos_Activity_GetFish__7035801_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000045
[117]	"ElpisRevive_PlayerPos_Teleport_012"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000046
[117]	"Port_PlayerPos_Activity_GetFish__7036401_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000047
[117]	"ElpisRevive_PlayerPos_Teleport_014"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000048
[117]	"Port_PlayerPos_Activity_GetFish__7036501_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70365]	TRUE	"TeleportName_01_DecorativeText"	1	113000049
[117]	"Port_PlayerPos_Activity_GetFish__7035901_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[]	TRUE	"TeleportName_01_DecorativeText"	1	113000050
[117]	"Port_PlayerPos_Activity_GetFish__7035401_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70353]	TRUE	"TeleportName_01_DecorativeText"	1	113000051
[117]	"Port_PlayerPos_Activity_GetFish__7035402_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70353]	TRUE	"TeleportName_01_DecorativeText"	1	113000052
[117]	"Port_PlayerPos_Activity_GetFish__7035403_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70353]	TRUE	"TeleportName_01_DecorativeText"	1	113000053
[117]	"Port_PlayerPos_Activity_GetFish__7035501_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70354]	TRUE	"TeleportName_01_DecorativeText"	1	113000054
[117]	"Port_PlayerPos_Activity_GetFish__7035502_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70354]	TRUE	"TeleportName_01_DecorativeText"	1	113000055
[117]	"Port_PlayerPos_Activity_GetFish__7035503_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70354]	TRUE	"TeleportName_01_DecorativeText"	1	113000056
[117]	"Port_PlayerPos_Activity_GetFish__7035601_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70356]	TRUE	"TeleportName_01_DecorativeText"	1	113000057
[117]	"Port_PlayerPos_Activity_GetFish__7035602_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70356]	TRUE	"TeleportName_01_DecorativeText"	1	113000058
[117]	"Port_PlayerPos_Activity_GetFish__7035603_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70356]	TRUE	"TeleportName_01_DecorativeText"	1	113000059
[117]	"Port_PlayerPos_Activity_GetFish__7035604_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70356]	TRUE	"TeleportName_01_DecorativeText"	1	113000060
[117]	"Port_PlayerPos_Activity_GetFish__7035701_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70357]	TRUE	"TeleportName_01_DecorativeText"	1	113000061
[117]	"Port_PlayerPos_Activity_GetFish__7035702_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70357]	TRUE	"TeleportName_01_DecorativeText"	1	113000062
[117]	"Port_PlayerPos_Activity_GetFish__7035703_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70357]	TRUE	"TeleportName_01_DecorativeText"	1	113000063
[117]	"Port_PlayerPos_Activity_GetFish__7035704_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70357]	TRUE	"TeleportName_01_DecorativeText"	1	113000064
[117]	"Port_PlayerPos_Activity_GetFish__7035705_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70357]	TRUE	"TeleportName_01_DecorativeText"	1	113000065
[117]	"Port_PlayerPos_Activity_GetFish__7035801_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70358]	TRUE	"TeleportName_01_DecorativeText"	1	113000066
[117]	"Port_PlayerPos_Activity_GetFish__7035802_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70358]	TRUE	"TeleportName_01_DecorativeText"	1	113000067
[117]	"Port_PlayerPos_Activity_GetFish__7035803_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70358]	TRUE	"TeleportName_01_DecorativeText"	1	113000068
[117]	"Port_PlayerPos_Activity_GetFish__7035804_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70358]	TRUE	"TeleportName_01_DecorativeText"	1	113000069
[117]	"Port_PlayerPos_Activity_GetFish__7035901_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70359]	TRUE	"TeleportName_01_DecorativeText"	1	113000070
[117]	"Port_PlayerPos_Activity_GetFish__7035902_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70359]	TRUE	"TeleportName_01_DecorativeText"	1	113000071
[117]	"Port_PlayerPos_Activity_GetFish__7035903_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70359]	TRUE	"TeleportName_01_DecorativeText"	1	113000072
[117]	"Port_PlayerPos_Activity_GetFish__7035904_tele"	5	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	30	[]	[70359]	TRUE	"TeleportName_01_DecorativeText"	1	113000073
[117]	"Port_PlayerPos_Activity_GetFish__7035905_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70359]	TRUE	"TeleportName_01_DecorativeText"	1	113000074
[117]	"Port_PlayerPos_Activity_GetFish__7036101_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70361]	TRUE	"TeleportName_01_DecorativeText"	1	113000075
[117]	"Port_PlayerPos_Activity_GetFish__7036102_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70361]	TRUE	"TeleportName_01_DecorativeText"	1	113000076
[117]	"Port_PlayerPos_Activity_GetFish__7036103_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70361]	TRUE	"TeleportName_01_DecorativeText"	1	113000077
[117]	"Port_PlayerPos_Activity_GetFish__7036201_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70362]	TRUE	"TeleportName_01_DecorativeText"	1	113000078
[117]	"Port_PlayerPos_Activity_GetFish__7036202_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70362]	TRUE	"TeleportName_01_DecorativeText"	1	113000079
[117]	"Port_PlayerPos_Activity_GetFish__7036203_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70362]	TRUE	"TeleportName_01_DecorativeText"	1	113000080
[117]	"Port_PlayerPos_Activity_GetFish__7036301_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70363]	TRUE	"TeleportName_01_DecorativeText"	1	113000081
[117]	"Port_PlayerPos_Activity_GetFish__7036302_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70363]	TRUE	"TeleportName_01_DecorativeText"	1	113000082
[117]	"Port_PlayerPos_Activity_GetFish__7036303_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70363]	TRUE	"TeleportName_01_DecorativeText"	1	113000083
[117]	"Port_PlayerPos_Activity_GetFish__7036401_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000084
[117]	"Port_PlayerPos_Activity_GetFish__7036402_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000085
[117]	"Port_PlayerPos_Activity_GetFish__7036403_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000086
[117]	"Port_PlayerPos_Activity_GetFish__7036404_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000087
[117]	"Port_PlayerPos_Activity_GetFish__7036405_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000088
[117]	"Port_PlayerPos_Activity_GetFish__7036406_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000089
[117]	"Port_PlayerPos_Activity_GetFish__7036407_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70364]	TRUE	"TeleportName_01_DecorativeText"	1	113000090
[117]	"Port_PlayerPos_Activity_GetFish__7036501_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70365]	TRUE	"TeleportName_01_DecorativeText"	1	113000091
[117]	"Port_PlayerPos_Activity_GetFish__7036502_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70365]	TRUE	"TeleportName_01_DecorativeText"	1	113000092
[117]	"Port_PlayerPos_Activity_GetFish__7036503_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70365]	TRUE	"TeleportName_01_DecorativeText"	1	113000093
[117]	"Port_PlayerPos_Activity_GetFish__7036504_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70365]	TRUE	"TeleportName_01_DecorativeText"	1	113000094
[117]	"Port_PlayerPos_Activity_GetFish__7036001_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70360]	TRUE	"TeleportName_01_DecorativeText"	1	113000095
[117]	"Port_PlayerPos_Activity_GetFish__7036002_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70360]	TRUE	"TeleportName_01_DecorativeText"	1	113000096
[117]	"Port_PlayerPos_Activity_GetFish__7036003_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70360]	TRUE	"TeleportName_01_DecorativeText"	1	113000097
[117]	"Street_PlayerPos_Activity_GetFish__7036004_tele"	1	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	10	[]	[70360]	TRUE	"TeleportName_01_DecorativeText"	1	113000098
[117]	"Port_PlayerPos_Activity_GetFish__7036005_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70360]	TRUE	"TeleportName_01_DecorativeText"	1	113000099
[117]	"Port_NPCPos_Activity_GetFish_70350_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70350]	TRUE	"TeleportName_01_DecorativeText"	1	113000100
[117]	"Port_PlayerPos_Activity_GetFish__7035002_tele"	106	""	""	0	"UI/Sprite/A1DynamicLoad/NavigationPage/UnPacker/ShopPic/IconNewsstand.png"	100011	FALSE	""	0	0	[]	120	[]	[70350]	TRUE	"TeleportName_01_DecorativeText"	1	113000101
